37,7,579.14,104.48,221.46000000000004,96.61999999999999,1,1,1.0
38,3,91.96,0.0,222.94,62.4,1,1,1.0
38,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
38,5,142.32,50.84,126.98000000000002,54.91,1,1,1.0
38,6,643.21,448.83,316.78999999999996,91.17000000000002,1,1,1.0
38,7,546.11,99.94,213.18999999999994,90.41,1,1,1.0
39,3,91.96,0.0,222.94,62.4,1,1,1.0
39,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
39,5,129.1,50.0,124.1,50.400000000000006,1,1,1.0
39,7,513.08,95.4,204.91999999999996,84.19999999999999,1,1,1.0
40,3,91.96,0.0,222.94,62.4,1,1,1.0
40,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
40,5,114.24,47.11,124.10000000000001,50.400000000000006,1,1,1.0
40,7,482.95,93.34,201.59999999999997,81.71000000000001,1,1,1.0
41,3,91.96,0.0,222.94,62.4,1,1,1.0
41,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
41,5,99.38,44.22,124.1,50.400000000000006,1,1,1.0
41,7,452.81,91.27,198.29000000000002,79.23,1,1,1.0
42,3,91.96,0.0,222.94,62.4,1,1,1.0
42,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
42,5,88.48,42.4,119.8,50.24,1,1,1.0
42,7,427.38,86.15,190.20000000000005,76.59,1,1,1.0
43,3,91.96,0.0,222.94,62.4,1,1,1.0
43,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
43,5,77.58,40.59,115.51,50.06,1,1,1.0
43,7,401.95,81.03,182.10999999999996,73.94999999999999,1,1,1.0
44,3,91.96,0.0,222.94,62.4,1,1,1.0
44,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
44,5,66.68,38.77,111.20999999999998,49.9,1,1,1.0
44,7,376.51,75.92,174.02999999999997,71.3,1,1,1.0
45,3,91.96,0.0,222.94,62.4,1,1,1.0
45,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
45,5,55.78,36.95,106.91999999999999,49.730000000000004,1,1,1.0
45,7,351.08,70.8,165.94,68.66000000000001,1,1,1.0
46,3,91.96,0.0,222.94,62.4,1,1,1.0
46,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
46,5,44.88,35.14,102.62,49.56,1,1,1.0
46,7,325.65,65.68,157.85000000000002,66.01999999999998,1,1,1.0
47,3,91.96,0.0,222.94,62.4,1,1,1.0
47,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
47,5,37.4,32.94,98.94999999999999,49.28,1,1,1.0
47,7,305.97,62.79,153.57999999999998,64.50999999999999,1,1,1.0
48,3,91.96,0.0,222.94,62.4,1,1,1.0
48,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
48,5,29.92,30.73,95.28,49.0,1,1,1.0
48,7,286.29,59.9,149.31,63.00000000000001,1,1,1.0
49,3,91.96,0.0,222.94,62.4,1,1,1.0
49,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
49,5,22.44,28.53,91.61,48.72,1,1,1.0
49,7,266.62,57.01,145.02999999999997,61.49,1,1,1.0
50,3,91.96,0.0,222.94,62.4,1,1,1.0
50,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
50,5,14.96,26.33,87.94,48.44,1,1,1.0
50,7,246.94,54.12,140.76,59.98,1,1,1.0
51,3,91.96,0.0,222.94,62.4,1,1,1.0
51,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
51,5,7.48,24.13,84.27,48.150000000000006,1,1,1.0
51,7,227.26,51.23,136.49,58.470000000000006,1,1,1.0
52,3,91.96,0.0,222.94,62.4,1,1,1.0
52,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
52,5,0.0,21.93,80.6,47.87,1,1,1.0
52,7,207.58,48.34,132.22,56.959999999999994,1,1,1.0
53,3,91.96,0.0,222.94,62.4,1,1,1.0
53,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
53,5,0.0,21.93,71.52,45.38999999999999,1,1,1.0
53,7,194.7,46.19,127.60000000000002,56.31,1,1,1.0
54,3,91.96,0.0,222.94,62.4,1,1,1.0
54,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
54,5,0.0,21.93,62.44,42.910000000000004,1,1,1.0
54,7,181.82,44.04,122.98000000000002,55.660000000000004,1,1,1.0
55,3,91.96,0.0,222.94,62.4,1,1,1.0
55,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
55,5,0.0,21.93,53.36,40.43,1,1,1.0
55,7,168.94,41.9,118.36000000000001,55.00000000000001,1,1,1.0
56,3,91.96,0.0,222.94,62.4,1,1,1.0
56,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
56,5,0.0,21.93,44.28,37.95,1,1,1.0
56,7,156.06,39.75,113.74000000000001,54.349999999999994,1,1,1.0
57,3,91.96,0.0,222.94,62.4,1,1,1.0
57,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
57,5,0.0,21.93,35.2,35.47,1,1,1.0
57,7,143.18,37.6,109.12,53.699999999999996,1,1,1.0
58,3,91.96,0.0,222.94,62.4,1,1,1.0
58,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
58,5,0.0,21.93,35.2,35.47,1,1,1.0
58,7,129.96,36.5,105.84,53.43000000000001,1,1,1.0
59,3,91.96,0.0,222.94,62.4,1,1,1.0
59,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
59,5,0.0,21.93,35.2,35.47,1,1,1.0
59,7,116.75,35.4,102.55000000000001,53.169999999999995,1,1,1.0
60,3,91.96,0.0,222.94,62.4,1,1,1.0
60,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
60,5,0.0,21.93,35.2,35.47,1,1,1.0
60,7,103.54,34.3,99.26,52.900000000000006,1,1,1.0
