110,2,209.82,249.68,94.37,46.56,1,1,1.0
110,4,424.82,277.28,294.31,136.42000000000002,1,1,1.0
110,5,389.47,277.21,99.92999999999995,34.14000000000004,1,1,1.0
110,6,625.1,256.96,83.78999999999996,25.80000000000001,1,1,1.0
111,2,209.82,249.68,94.37,46.599999999999966,1,1,1.0
111,4,407.55,279.36,300.95,138.57999999999998,1,1,1.0
111,5,375.06,278.13,100.38999999999999,34.14999999999998,1,1,1.0
111,6,610.5,257.16,86.70000000000005,31.859999999999957,1,1,1.0
111,7,922.91,212.25,37.09000000000003,54.81999999999999,1,1,1.0
112,2,209.82,249.68,94.37,46.64999999999998,1,1,1.0
112,4,390.28,281.45,307.59000000000003,140.73000000000002,1,1,1.0
112,5,360.64,279.06,100.86000000000001,34.139999999999986,1,1,1.0
112,6,597.3,257.65,87.68000000000006,28.560000000000002,1,1,1.0
112,7,918.92,212.87,41.08000000000004,54.81999999999999,1,1,1.0
113,2,209.82,249.68,94.37,46.69,1,1,1.0
113,4,373.01,283.54,314.22,142.88,1,1,1.0
113,5,346.22,279.98,101.32999999999998,34.14999999999998,1,1,1.0
113,6,584.1,258.14,88.65999999999997,25.25999999999999,1,1,1.0
113,7,914.92,213.49,45.08000000000004,54.81999999999999,1,1,1.0
114,2,209.82,249.68,94.37,46.73000000000002,1,1,1.0
114,4,355.74,285.63,320.86,145.03000000000003,1,1,1.0
114,5,331.81,280.91,101.79000000000002,34.139999999999986,1,1,1.0
114,6,570.9,258.62,89.63999999999999,30.75,1,1,1.0
114,7,910.93,214.11,49.07000000000005,54.81999999999999,1,1,1.0
115,2,209.82,249.68,94.37,46.77999999999997,1,1,1.0
115,4,338.47,287.71,327.5,147.19,1,1,1.0
115,5,317.39,281.83,102.25999999999999,34.150000000000034,1,1,1.0
115,6,557.7,259.11,90.62,36.21999999999997,1,1,1.0
115,7,906.94,214.73,53.059999999999945,54.82000000000002,1,1,1.0
116,2,209.82,249.68,94.37,46.81999999999999,1,1,1.0
116,4,321.2,289.8,334.13000000000005,149.33999999999997,1,1,1.0
116,5,302.97,282.76,102.72999999999996,34.139999999999986,1,1,1.0
116,6,544.5,259.6,91.60000000000002,41.69999999999999,1,1,1.0
116,7,902.95,215.35,57.049999999999955,54.82000000000002,1,1,1.0
117,2,209.82,249.68,94.37,46.860000000000014,1,1,1.0
117,4,305.56,291.55,336.09999999999997,153.34999999999997,1,1,1.0
117,5,287.93,284.01,102.71999999999997,34.44,1,1,1.0
117,6,529.76,260.49,93.20000000000005,28.810000000000002,1,1,1.0
117,7,897.03,215.8,58.92000000000007,54.97999999999996,1,1,1.0
118,2,209.82,249.68,94.37,46.90999999999997,1,1,1.0
118,4,289.91,293.31,338.08,157.36,1,1,1.0
118,5,272.88,285.26,102.73000000000002,34.74000000000001,1,1,1.0
118,6,515.01,261.38,94.81000000000006,29.980000000000018,1,1,1.0
118,7,891.12,216.26,60.789999999999964,55.139999999999986,1,1,1.0
119,2,209.82,249.68,94.37,46.94999999999999,1,1,1.0
119,4,274.27,295.06,340.05000000000007,161.37,1,1,1.0
119,5,257.83,286.5,102.73000000000002,35.05000000000001,1,1,1.0
119,6,500.26,262.28,96.41999999999996,31.150000000000034,1,1,1.0
119,7,885.21,216.72,62.64999999999998,55.28999999999999,1,1,1.0
120,2,209.82,249.68,94.37,46.99000000000001,1,1,1.0
120,4,258.62,296.82,342.03,165.38,1,1,1.0
120,5,242.79,287.75,102.72999999999999,35.35000000000002,1,1,1.0
120,6,485.51,263.17,98.01999999999998,32.31999999999999,1,1,1.0
120,7,879.3,217.18,64.5200000000001,55.44,1,1,1.0
121,2,209.82,249.68,94.37,47.04000000000002,1,1,1.0
121,4,242.98,298.57,343.99,169.39,1,1,1.0
121,5,227.74,289.0,102.73000000000002,35.64999999999998,1,1,1.0
121,6,470.76,264.06,99.63,33.5,1,1,1.0
121,7,873.39,217.64,66.38,55.59000000000003,1,1,1.0
122,2,209.82,249.68,94.37,47.079999999999984,1,1,1.0
122,4,227.33,300.32,345.9699999999999,173.40000000000003,1,1,1.0
122,5,212.7,290.25,102.73000000000002,35.94999999999999,1,1,1.0
122,6,456.02,264.95,101.23000000000002,34.670000000000016,1,1,1.0
122,7,867.48,218.09,68.24000000000001,55.76000000000002,1,1,1.0
123,2,209.82,249.68,94.37,47.120000000000005,1,1,1.0
123,4,211.69,302.08,347.94,177.41000000000003,1,1,1.0
123,5,197.65,291.5,102.72999999999999,36.25,1,1,1.0
123,6,441.27,265.84,102.84000000000003,35.84000000000003,1,1,1.0
123,7,861.57,218.55,70.1099999999999,55.90999999999997,1,1,1.0
124,2,209.82,249.68,94.37,47.170000000000016,1,1,1.0
124,4,196.04,303.83,349.9200000000001,181.42000000000002,1,1,1.0
124,5,182.61,292.75,102.71999999999997,36.55000000000001,1,1,1.0
124,6,426.52,266.74,104.45000000000005,37.00999999999999,1,1,1.0
124,7,855.65,219.01,71.98000000000002,56.06,1,1,1.0
125,2,209.82,249.68,94.37,47.20999999999998,1,1,1.0
125,4,180.4,305.58,351.89,185.44,1,1,1.0
125,5,167.56,294.0,102.73000000000002,36.85000000000002,1,1,1.0
125,6,411.77,267.63,106.06000000000006,38.18000000000001,1,1,1.0
125,7,849.74,219.47,73.84000000000003,56.21000000000001,1,1,1.0
126,2,209.82,249.68,94.37,47.25999999999999,1,1,1.0
126,4,164.75,307.34,353.87,189.44,1,1,1.0
126,5,152.51,295.25,102.73000000000002,37.14999999999998,1,1,1.0
126,6,397.02,268.52,107.66000000000003,39.360000000000014,1,1,1.0
126,7,843.83,219.93,75.70999999999992,56.370000000000005,1,1,1.0
127,2,209.82,249.68,94.37,47.30000000000001,1,1,1.0
127,4,149.11,309.09,355.83,193.45000000000005,1,1,1.0
127,5,137.47,296.5,102.72999999999999,37.44999999999999,1,1,1.0
127,6,382.27,269.41,109.27000000000004,40.52999999999997,1,1,1.0
127,7,837.92,220.38,77.57000000000005,56.53000000000003,1,1,1.0
128,2,209.82,249.68,94.37,47.339999999999975,1,1,1.0
128,4,133.46,310.85,357.80999999999995,197.45999999999998,1,1,1.0
128,5,122.42,297.74,102.73,37.75999999999999,1,1,1.0
128,6,367.53,270.3,110.87,41.69999999999999,1,1,1.0
128,7,832.01,220.84,79.44000000000005,56.67999999999998,1,1,1.0
129,2,209.82,249.68,94.37,47.389999999999986,1,1,1.0
129,4,117.82,312.6,359.78000000000003,201.47000000000003,1,1,1.0
129,5,96.62,298.26,109.44999999999999,40.110000000000014,1,1,1.0
129,6,351.32,271.1,113.28000000000003,42.50999999999999,1,1,1.0
129,7,826.1,221.3,81.29999999999995,56.839999999999975,1,1,1.0
130,2,209.82,249.68,94.37,47.43000000000001,1,1,1.0
130,4,59.81,315.69,404.71,208.2,1,1,1.0
130,5,70.82,298.78,116.17000000000002,42.450000000000045,1,1,1.0
130,6,335.11,271.9,115.69,43.32000000000005,1,1,1.0
130,7,820.33,221.83,82.9799999999999,56.84,1,1,1.0
131,2,209.82,249.68,94.37,47.46999999999997,1,1,1.0
131,4,1.8,318.78,449.63,214.92000000000007,1,1,1.0
131,5,45.02,299.3,122.88999999999999,44.80000000000001,1,1,1.0
131,6,318.91,272.7,118.08999999999997,44.120000000000005,1,1,1.0
131,7,814.57,222.37,84.65999999999997,56.829999999999984,1,1,1.0
132,2,209.82,249.68,94.37,47.51999999999998,1,1,1.0
132,4,78.57,321.88,359.78000000000003,188.62,1,1,1.0
132,5,122.42,304.9,32.77999999999999,30.600000000000023,1,1,1.0
132,6,302.7,273.5,120.5,44.93000000000001,1,1,1.0
132,7,808.8,222.9,86.34000000000003,56.83000000000001,1,1,1.0
133,2,209.82,249.68,94.37,47.56,1,1,1.0
133,4,0.0,325.7,421.2,214.3,1,1,1.0
133,5,8.05,298.5,127.75000000000001,50.69,1,1,1.0
133,6,287.73,274.14,120.5,44.920000000000016,1,1,1.0
133,7,802.75,223.54,86.34000000000003,56.83000000000001,1,1,1.0
134,2,209.82,249.68,94.37,47.599999999999966,1,1,1.0
134,4,0.0,328.57,402.1,211.43,1,1,1.0
134,5,4.03,300.75,112.32,52.089999999999975,1,1,1.0
134,6,272.77,274.77,120.5,44.93000000000001,1,1,1.0
134,7,796.7,224.17,86.33999999999992,56.84,1,1,1.0
135,2,209.82,249.68,94.37,47.64999999999998,1,1,1.0
135,4,0.0,331.44,383.0,208.56,1,1,1.0
135,5,0.0,303.0,96.9,53.5,1,1,1.0
135,6,257.8,275.41,120.5,44.92999999999995,1,1,1.0
135,7,790.65,224.81,86.34000000000003,56.829999999999984,1,1,1.0
136,2,209.82,249.68,94.37,47.69,1,1,1.0
136,4,0.0,334.31,363.9,205.69,1,1,1.0
136,5,0.0,302.67,81.93,53.829999999999984,1,1,1.0
136,6,242.51,278.28,120.5,44.920000000000016,1,1,1.0
136,7,782.44,225.0,88.04999999999995,56.839999999999975,1,1,1.0
137,2,209.82,249.68,94.37,47.74000000000001,1,1,1.0
137,4,0.0,337.19,344.8,202.81,1,1,1.0
137,5,0.0,302.33,66.97,54.170000000000016,1,1,1.0
137,6,227.47,278.52,120.50000000000003,44.920000000000016,1,1,1.0
137,7,774.23,225.19,89.76999999999998,56.839999999999975,1,1,1.0
138,2,209.82,249.68,94.37,47.77999999999997,1,1,1.0
138,4,0.0,340.06,325.7,199.94,1,1,1.0
138,5,0.0,302.0,52.0,54.5,1,1,1.0
138,6,212.42,278.75,120.50000000000003,44.93000000000001,1,1,1.0
138,7,766.02,225.38,91.48000000000002,56.84000000000003,1,1,1.0
138,8,713.65,505.86,130.88,34.139999999999986,1,1,1.0
139,2,209.82,249.68,94.37,47.81999999999999,1,1,1.0
139,4,0.0,342.93,306.6,197.07,1,1,1.0
139,5,0.0,302.0,51.04,54.5,1,1,1.0
139,6,197.37,278.99,120.5,44.93000000000001,1,1,1.0
139,7,757.81,225.57,93.19000000000005,56.84000000000003,1,1,1.0
139,8,717.47,501.58,134.68999999999994,38.420000000000016,1,1,1.0
140,2,209.82,249.68,94.37,47.870000000000005,1,1,1.0
140,4,0.0,345.8,287.5,194.2,1,1,1.0
140,6,182.33,279.23,120.49999999999997,44.93000000000001,1,1,1.0
140,7,749.6,225.77,94.90999999999997,56.83000000000001,1,1,1.0
140,8,721.29,497.3,138.51,42.69999999999999,1,1,1.0
141,2,209.82,249.68,94.37,47.90999999999997,1,1,1.0
141,4,0.0,350.1,265.05,189.89999999999998,1,1,1.0
141,6,163.46,280.43,122.53,45.879999999999995,1,1,1.0
141,7,741.84,225.64,96.57999999999993,58.389999999999986,1,1,1.0
141,8,731.55,491.33,136.85000000000002,47.829999999999984,1,1,1.0
142,2,209.82,249.68,94.37,47.94999999999999,1,1,1.0
142,4,0.0,354.4,242.6,185.60000000000002,1,1,1.0
142,6,144.59,281.62,124.55999999999997,46.839999999999975,1,1,1.0
142,7,734.08,225.52,98.25,59.95000000000002,1,1,1.0
142,8,741.82,485.35,135.17999999999995,52.98000000000002,1,1,1.0
143,2,209.82,249.68,94.37,48.0,1,1,1.0
143,4,0.0,358.7,220.15,181.3,1,1,1.0
143,6,125.73,282.82,126.58,47.79000000000002,1,1,1.0
143,7,726.31,225.4,99.93000000000006,61.49999999999997,1,1,1.0
143,8,752.08,479.38,133.51,58.110000000000014,1,1,1.0
